#{"t_start": 1782478114.7687337, "env_id": "Reacher-v5"}
r,l,t
-12.073542,50,92.527403
-13.265153,50,92.595227
-17.059355,50,92.646921
-14.114144,50,92.697389
-12.886219,50,92.759706
-12.783272,50,92.810287
-12.548008,50,92.860943
-14.317895,50,92.929354
-11.946768,50,92.996043
-14.722455,50,93.055527
-18.823576,50,93.121142
-16.282237,50,93.17742
-21.836167,50,93.237963
-14.086367,50,93.291791
-14.879272,50,93.343626
-13.699953,50,93.398482
-17.637029,50,93.452042
-15.96226,50,93.50045
-17.702017,50,93.549348
-12.037716,50,93.599484
-12.55449,50,93.647293
-23.366154,50,93.701439
-16.927329,50,93.754381
-11.818606,50,93.809293
-19.224347,50,93.860679
-14.219257,50,93.910436
-18.061194,50,93.96404
-15.839243,50,94.019827
-15.537287,50,94.082682
-19.309227,50,94.140938
-13.99155,50,94.200841
-14.340856,50,94.255563
-11.089781,50,94.317456
-13.244759,50,94.370749
-17.377287,50,94.421672
-18.25187,50,94.475551
-18.194254,50,94.532374
-16.139944,50,94.595204
-19.62881,50,94.648414
-15.045536,50,94.702747
-16.960462,50,95.930544
-22.565287,50,95.991804
-15.807699,50,96.047882
-16.547397,50,96.105154
-12.610589,50,96.173693
-16.420957,50,96.232593
-13.799195,50,96.297139
-13.712589,50,96.362242
-19.35289,50,96.423224
-12.540207,50,96.489132
-9.94979,50,96.552528
-12.181219,50,96.617297
-12.798558,50,96.68045
-13.779192,50,96.74527
-13.981167,50,96.809071
-19.727757,50,96.872932
-16.380721,50,96.93774
-13.575525,50,96.995582
-9.885377,50,97.053909
-13.545424,50,97.119272
-17.068569,50,97.179784
-14.244507,50,97.234279
-21.763423,50,97.285983
-14.516869,50,97.341369
-12.729656,50,97.403533
-13.509753,50,97.472438
-12.552187,50,97.530012
-16.727274,50,97.594997
-11.057603,50,97.658398
-13.168152,50,97.708289
-13.188781,50,97.761846
-16.515427,50,97.828235
-17.424915,50,97.892408
-13.03782,50,97.944066
-14.131622,50,98.005718
-15.185015,50,98.060199
-13.79711,50,98.127317
-13.327033,50,98.19177
-12.895422,50,98.255784
-15.791883,50,98.316506
-13.219248,50,98.367384
-16.412553,50,99.519215
-18.868304,50,99.580468
-13.720253,50,99.641396
-10.872174,50,99.704293
-12.327865,50,99.769094
-16.415407,50,99.834141
-13.075296,50,99.899899
-16.195039,50,99.963693
-11.202337,50,100.024281
-10.659863,50,100.087142
-16.187628,50,100.153246
-17.014408,50,100.22138
-13.821951,50,100.289578
-17.995831,50,100.340685
-9.857604,50,100.4045
-12.692731,50,100.463217
-12.417798,50,100.532598
-11.072489,50,100.590654
-14.470925,50,100.64176
-16.690646,50,100.698349
-15.426851,50,100.757219
-15.199927,50,100.825936
-11.660052,50,100.888679
-15.053532,50,100.955449
-10.050256,50,101.016949
-21.822441,50,101.079295
-11.379528,50,101.14084
-12.249965,50,101.205278
-13.730062,50,101.270298
-18.018353,50,101.323101
-14.391418,50,101.379215
-11.862471,50,101.446699
-15.637832,50,101.510692
-16.344568,50,101.57429
-13.816767,50,101.63954
-11.416956,50,101.703463
-21.935294,50,101.766536
-14.240319,50,101.829338
-14.061138,50,101.892878
-11.670657,50,101.956496
-13.63425,50,102.009802
-16.009498,50,103.134976
-17.823112,50,103.185584
-17.467359,50,103.246562
-10.774485,50,103.312242
-11.118583,50,103.371274
-13.133283,50,103.421417
-17.571426,50,103.472062
-11.716543,50,103.527484
-12.193025,50,103.580447
-14.365986,50,103.644258
-12.293507,50,103.697429
-18.417676,50,103.756996
-19.104441,50,103.816359
-15.227783,50,103.871253
-7.333785,50,103.930282
-17.399347,50,103.997751
-13.312644,50,104.05688
-9.770493,50,104.1206
-15.951946,50,104.186621
-13.187884,50,104.245943
-14.878287,50,104.311154
-19.232557,50,104.366817
-10.019035,50,104.419954
-7.812421,50,104.478093
-14.035588,50,104.546097
-13.378877,50,104.621114
-9.631873,50,104.674352
-15.585471,50,104.738339
-12.201405,50,104.793078
-20.168467,50,104.848434
-9.599846,50,104.89697
-12.13204,50,104.944705
-18.232804,50,104.997004
-12.296385,50,105.053756
-10.0595,50,105.107706
-13.327404,50,105.160448
-12.845232,50,105.210967
-14.364766,50,105.276604
-10.178247,50,105.330388
-12.464642,50,105.380579
-7.953825,50,105.43803
-13.068495,50,106.570974
-12.024641,50,106.632416
-12.705937,50,106.692923
-8.6889,50,106.760165
-16.873406,50,106.808493
-12.137089,50,106.876315
-10.236809,50,106.929418
-13.15822,50,106.981893
-11.68247,50,107.034559
-9.594378,50,107.082403
-10.29445,50,107.139616
-14.56605,50,107.207707
-16.587387,50,107.269447
-14.347956,50,107.326519
-13.936644,50,107.390033
-11.049275,50,107.446569
-11.667785,50,107.516495
-11.464672,50,107.576683
-9.561008,50,107.627188
-10.114026,50,107.678578
-19.532106,50,107.739595
-13.616998,50,107.798336
-11.603287,50,107.850233
-17.154255,50,107.915896
-10.357154,50,107.978761
-12.459047,50,108.041038
-12.111692,50,108.103772
-19.862697,50,108.167161
-11.75993,50,108.230121
-12.307014,50,108.294164
-16.923512,50,108.35153
-10.850736,50,108.411459
-10.721835,50,108.477871
-14.836376,50,108.542686
-9.464319,50,108.607314
-18.017894,50,108.672956
-15.065242,50,108.731501
-13.683456,50,108.799022
-10.102638,50,108.862261
-17.346049,50,108.924903
-15.408943,50,108.989814
-13.685075,50,110.221221
-19.103995,50,110.280213
-8.893749,50,110.346604
-9.603371,50,110.403768
-10.309406,50,110.467031
-11.745634,50,110.522177
-16.075606,50,110.574367
-9.687394,50,110.629439
-19.822773,50,110.678736
-14.128486,50,110.730444
-15.268971,50,110.777232
-16.085024,50,110.831169
-13.361848,50,110.885414
-16.122902,50,110.937173
-9.53921,50,110.992585
-12.565493,50,111.058263
-11.240044,50,111.115722
-10.912847,50,111.165995
-18.054201,50,111.214121
-17.158876,50,111.265077
-15.570206,50,111.316655
-15.859607,50,111.370529
-16.935357,50,111.433096
-9.152068,50,111.490999
-7.758969,50,111.538837
-10.963005,50,111.592996
-15.567989,50,111.642373
-20.834631,50,111.694217
-12.14286,50,111.745006
-11.848408,50,111.794554
-9.860961,50,111.858636
-10.936065,50,111.918835
-11.355606,50,111.979446
-15.823497,50,112.030626
-18.738974,50,112.081582
-13.287837,50,112.133129
-9.510936,50,112.195581
-8.875964,50,112.249583
-15.33854,50,112.315762
-11.665456,50,112.377174
-14.140076,50,112.432643
-15.912547,50,113.582489
-14.807892,50,113.638609
-12.07312,50,113.693828
-12.620175,50,113.742069
-15.393528,50,113.794056
-6.431774,50,113.846096
-8.520651,50,113.900235
-14.664957,50,113.952588
-8.937709,50,114.00156
-13.728211,50,114.050994
-18.029156,50,114.099975
-12.569453,50,114.162268
-14.030009,50,114.224448
-8.568316,50,114.284364
-7.870142,50,114.345518
-21.534911,50,114.408044
-9.127528,50,114.463467
-21.777172,50,114.52298
-7.337167,50,114.588485
-10.690825,50,114.643277
-21.737648,50,114.702189
-15.67787,50,114.751379
-8.555718,50,114.802351
-9.522659,50,114.853429
-16.397412,50,114.900477
-15.756919,50,114.946146
-11.989386,50,114.994402
-8.96216,50,115.044948
-10.74241,50,115.107965
-14.874767,50,115.166296
-12.630962,50,115.218525
-10.243115,50,115.282297
-15.303742,50,115.337662
-6.742676,50,115.391049
-14.507593,50,115.440419
-10.278428,50,115.490447
-22.892573,50,115.552431
-20.301829,50,115.612391
-7.925109,50,115.665131
-9.961992,50,115.719951
-17.945421,50,115.785119
-12.174799,50,116.942968
-7.902096,50,116.995759
-10.01616,50,117.050047
-12.997209,50,117.115797
-13.004254,50,117.179511
-10.740092,50,117.231817
-12.523659,50,117.293596
-10.241013,50,117.361318
-8.702849,50,117.428582
-10.695025,50,117.492578
-12.478257,50,117.547595
-20.331357,50,117.604939
-7.168279,50,117.671493
-10.276749,50,117.737865
-13.906223,50,117.800618
-13.039923,50,117.865569
-7.476109,50,117.929392
-8.587573,50,117.99454
-11.348616,50,118.047986
-18.866651,50,118.11417
-18.999827,50,118.174576
-11.866916,50,118.23841
-13.787546,50,118.292911
-11.587419,50,118.344359
-5.509728,50,118.412926
-9.339099,50,118.477195
-11.463908,50,118.540571
-12.027728,50,118.599814
-13.059498,50,118.653815
-15.125399,50,118.720169
-10.353743,50,118.782866
-15.404293,50,118.847513
-10.151298,50,118.906271
-14.347092,50,118.957572
-11.560022,50,119.011651
-22.252113,50,119.072064
-17.522813,50,119.125594
-13.322374,50,119.174545
-10.772155,50,119.234605
-10.617889,50,119.296316
-9.170043,50,119.357984
-17.879023,50,120.544499
-11.363264,50,120.618627
-11.622116,50,120.671507
-12.715361,50,120.747826
-13.272656,50,120.821211
-8.930647,50,120.873738
-12.183098,50,120.934393
-15.644238,50,121.000072
-14.436556,50,121.068757
-8.987678,50,121.129808
-10.737928,50,121.192728
-13.167769,50,121.243171
-8.679417,50,121.29755
-8.69448,50,121.34547
-10.931494,50,121.395865
-9.929604,50,121.459869
-17.440222,50,121.528158
-9.658947,50,121.594537
-9.117998,50,121.659625
-22.49073,50,121.722603
-17.987565,50,121.782918
-9.487072,50,121.836957
-13.436176,50,121.90375
-7.156251,50,121.967036
-12.35759,50,122.015531
-10.003791,50,122.071777
-9.819319,50,122.136046
-15.407688,50,122.202504
-10.765967,50,122.267394
-14.124525,50,122.327405
-11.728212,50,122.383472
-10.780607,50,122.44692
-17.600014,50,122.507746
-8.240431,50,122.570046
-9.178304,50,122.633142
-14.33948,50,122.698089
-14.225521,50,122.752622
-16.939644,50,122.810653
-20.924243,50,122.874959
-20.934782,50,122.925334
-18.4823,50,122.990301
-13.604281,50,124.117253
-7.509184,50,124.166099
-10.828941,50,124.223181
-14.455071,50,124.28079
-9.42112,50,124.33377
-16.345116,50,124.387849
-15.672827,50,124.44399
-13.532297,50,124.509358
-7.246033,50,124.571367
-14.160502,50,124.631942
-10.02885,50,124.682781
-8.590927,50,124.73658
-8.182287,50,124.78832
-13.147403,50,124.841315
-12.087253,50,124.902296
-9.283067,50,124.960665
-8.985977,50,125.015376
-16.661298,50,125.063569
-22.659023,50,125.120589
-11.713334,50,125.170761
-21.045778,50,125.226165
-11.689719,50,125.275547
-10.293386,50,125.330168
-16.306104,50,125.387525
-11.876985,50,125.4371
-7.799357,50,125.488477
-6.752486,50,125.539441
-6.587442,50,125.590304
-9.973116,50,125.641587
-8.553198,50,125.691752
-6.873777,50,125.752205
-13.299537,50,125.816881
-13.456296,50,125.879371
-10.396587,50,125.934412
-19.931387,50,125.991271
-13.350935,50,126.058279
-12.719819,50,126.12623
-13.193534,50,126.182329
-5.827311,50,126.235492
-18.501477,50,126.298554
-13.513687,50,126.362485
-18.442011,50,127.47521
-14.733151,50,127.532827
-13.678096,50,127.581997
-8.065936,50,127.632589
-14.679136,50,127.692117
-9.519082,50,127.757892
-7.166399,50,127.812936
-11.57383,50,127.866397
-14.663972,50,127.927068
-12.397093,50,127.976676
-7.189259,50,128.027478
-8.342299,50,128.074826
-19.962191,50,128.124767
-13.357823,50,128.175844
-7.581586,50,128.235922
-8.11267,50,128.30273
-8.835728,50,128.360954
-12.512866,50,128.410964
-7.853145,50,128.46646
-11.417262,50,128.517703
-8.875103,50,128.567777
-11.884083,50,128.63157
-8.847352,50,128.689262
-17.895846,50,128.735504
-21.701731,50,128.782722
-19.778177,50,128.836738
-12.830193,50,128.901759
-10.693085,50,128.96159
-10.542837,50,129.025488
-16.639709,50,129.086785
-8.421294,50,129.142703
-15.129026,50,129.196426
-6.474421,50,129.245866
-7.625638,50,129.295776
-10.489117,50,129.343543
-9.211903,50,129.401824
-13.901518,50,129.468012
-18.485179,50,129.532862
-18.273369,50,129.588768
-8.342021,50,129.651524
-8.970199,50,129.71252
-14.47121,50,130.914099
-11.608308,50,130.974182
-15.331294,50,131.029852
-11.297281,50,131.085947
-10.921944,50,131.152095
-11.846572,50,131.214938
-8.117268,50,131.278986
-5.906479,50,131.341997
-19.220518,50,131.416038
-10.861854,50,131.506096
-15.335229,50,131.575375
-7.815401,50,131.639532
-7.901542,50,131.706277
-6.879459,50,131.78855
-13.028695,50,131.855094
-7.96641,50,131.922669
-6.272183,50,131.990174
-11.176919,50,132.048154
-6.673938,50,132.104376
-13.204798,50,132.171746
-14.703125,50,132.249228
-11.012987,50,132.338001
-7.867808,50,132.396158
-16.378176,50,132.450082
-16.426499,50,132.511078
-12.233044,50,132.576924
-7.740336,50,132.639549
-7.789847,50,132.705793
-7.787937,50,132.771746
-14.033837,50,132.860549
-7.4503,50,132.93976
-13.236019,50,133.007227
-5.00094,50,133.071872
-21.086976,50,133.136337
-10.979525,50,133.199049
-8.772821,50,133.263561
-9.54103,50,133.328665
-7.839611,50,133.393461
-8.5514,50,133.45947
-13.190792,50,133.528161
-8.42516,50,133.623128
-12.977391,50,134.791916
-13.86621,50,134.860942
-7.95089,50,134.91124
-14.45141,50,134.968784
-9.966225,50,135.036659
-17.822766,50,135.097476
-17.202078,50,135.153518
-18.001793,50,135.213275
-9.73482,50,135.273712
-15.093787,50,135.338807
-10.564436,50,135.401283
-5.984526,50,135.470245
-11.537938,50,135.541298
-6.279932,50,135.590587
-11.05823,50,135.657586
-18.177785,50,135.714097
-6.30404,50,135.768116
-15.774198,50,135.824455
-6.863832,50,135.890134
-13.049949,50,135.940834
-14.405353,50,135.988547
-15.451133,50,136.042179
-9.439897,50,136.106251
-8.782546,50,136.174333
-13.120728,50,136.238438
-10.268632,50,136.3028
-19.254505,50,136.366404
-14.702645,50,136.430936
-10.845183,50,136.491187
-17.473448,50,136.543746
-9.896848,50,136.606685
-13.639583,50,136.667441
-16.438796,50,136.73088
-13.523331,50,136.791409
-13.062694,50,136.854756
-5.993063,50,136.918414
-6.907045,50,136.983726
-19.140454,50,137.047392
-5.553975,50,137.107681
-5.617571,50,137.164873
-6.631965,50,137.231304
-7.610411,50,138.387924
-7.055836,50,138.453648
-17.186791,50,138.517231
-20.111502,50,138.579279
-18.865796,50,138.641915
-14.494747,50,138.699138
-9.070043,50,138.753926
-13.600172,50,138.821436
-6.23198,50,138.88462
-21.442047,50,138.937366
-11.872432,50,139.001042
-8.075972,50,139.065253
-13.31835,50,139.114596
-15.986306,50,139.168485
-8.850729,50,139.229104
-10.134668,50,139.296292
-8.2547,50,139.35877
-11.339154,50,139.420098
-8.097749,50,139.476027
-7.565046,50,139.530606
-13.558464,50,139.583244
-13.65469,50,139.645581
-7.48829,50,139.698669
-17.110702,50,139.74606
-10.052794,50,139.805776
-9.482072,50,139.870914
-9.788883,50,139.932733
-11.133693,50,140.001243
-15.644258,50,140.058829
-8.270444,50,140.115645
-10.181096,50,140.180243
-10.168641,50,140.238968
-6.914729,50,140.290203
-11.831749,50,140.347226
-8.885998,50,140.41368
-19.757138,50,140.476599
-13.300277,50,140.526167
-17.17725,50,140.593389
-11.485498,50,140.655392
-11.09786,50,140.703254
-7.049916,50,140.767602
-14.788392,50,141.903908
-20.736025,50,141.952058
-11.880259,50,142.005118
-16.724631,50,142.053017
-9.61899,50,142.102866
-9.962559,50,142.154005
-14.783407,50,142.207173
-12.855614,50,142.256961
-8.016661,50,142.306081
-9.110421,50,142.358292
-5.520089,50,142.406237
-18.600614,50,142.455937
-7.104422,50,142.506995
-18.298839,50,142.561454
-13.296535,50,142.612388
-15.913746,50,142.663203
-10.281107,50,142.712815
-8.631721,50,142.763169
-5.863992,50,142.813986
-12.005772,50,142.876823
-14.669532,50,142.939493
-12.527142,50,143.008755
-8.096583,50,143.074091
-10.546514,50,143.138115
-7.966172,50,143.198602
-7.329429,50,143.262598
-9.434904,50,143.320991
-14.373448,50,143.380907
-11.241054,50,143.431904
-6.375738,50,143.487249
-13.0183,50,143.547645
-5.994561,50,143.614187
-6.675205,50,143.666876
-5.743011,50,143.722891
-13.593565,50,143.785612
-14.176784,50,143.843842
-10.500904,50,143.896016
-8.075962,50,143.955218
-10.676086,50,144.021163
-6.874189,50,144.084278
-9.687508,50,144.148403
-9.447809,50,145.339283
-14.354049,50,145.392607
-16.798499,50,145.443169
-8.574527,50,145.498382
-8.339098,50,145.559226
-11.022774,50,145.6147
-11.167972,50,145.665657
-9.008487,50,145.712738
-15.206425,50,145.760019
-7.307764,50,145.808228
-7.422034,50,145.856248
-16.489026,50,145.907093
-12.241177,50,145.956814
-6.372888,50,146.014722
-6.326244,50,146.074194
-5.126408,50,146.132772
-12.484882,50,146.183433
-14.909875,50,146.234619
-20.567446,50,146.284009
-5.887343,50,146.335719
-11.716057,50,146.387924
-16.58622,50,146.441561
-16.594241,50,146.499883
-9.742597,50,146.56414
-14.956194,50,146.624212
-10.389238,50,146.677091
-18.615873,50,146.72821
-5.384922,50,146.779861
-8.355048,50,146.831066
-13.420067,50,146.880259
-9.707863,50,146.927793
-6.7216,50,146.975464
-7.678043,50,147.033355
-9.611903,50,147.089632
-5.568634,50,147.1409
-6.480536,50,147.202473
-11.853105,50,147.261696
-9.281779,50,147.311649
-8.184523,50,147.359584
-10.045554,50,147.407787
-16.582357,50,147.462878
-12.426879,50,148.576917
-7.662407,50,148.642747
-12.282713,50,148.706596
-6.682745,50,148.75948
-7.003438,50,148.815927
-13.153438,50,148.86813
-9.268146,50,148.920645
-7.942728,50,148.971675
-18.169601,50,149.019448
-13.477553,50,149.067395
-14.176613,50,149.120346
-5.741705,50,149.171399
-8.286091,50,149.222682
-8.297211,50,149.27404
-19.660634,50,149.321845
-13.993898,50,149.381976
-6.758498,50,149.433792
-7.40573,50,149.492029
-14.414191,50,149.547158
-14.922373,50,149.612389
-14.229779,50,149.679116
-7.264171,50,149.740961
-14.091557,50,149.805735
-5.933877,50,149.874281
-6.748803,50,149.938783
-16.056921,50,149.997687
-12.615384,50,150.052553
-13.14556,50,150.104774
-8.960716,50,150.170029
-14.930282,50,150.226356
-17.959756,50,150.275585
-10.197791,50,150.325073
-7.961904,50,150.375803
-6.329409,50,150.437162
-5.843391,50,150.498275
-6.910451,50,150.553301
-7.914077,50,150.61881
-8.046211,50,150.685577
-7.305695,50,150.741098
-15.309176,50,150.802148
-14.236027,50,150.868561
-12.092117,50,152.012729
-12.468458,50,152.067214
-14.808478,50,152.119501
-7.531674,50,152.170731
-15.45443,50,152.226652
-10.860564,50,152.279101
-9.979686,50,152.33159
-8.271578,50,152.387629
-12.973264,50,152.452726
-12.473812,50,152.502647
-5.817447,50,152.549523
-19.031124,50,152.597075
-6.902166,50,152.644242
-12.984865,50,152.694082
-6.460885,50,152.74529
-6.025219,50,152.809538
-17.249728,50,152.864251
-12.574083,50,152.911966
-9.75521,50,152.969753
-7.632763,50,153.021765
-6.39714,50,153.071105
-12.382699,50,153.122645
-12.780875,50,153.186705
-9.867176,50,153.242991
-11.538213,50,153.29212
-10.183566,50,153.354251
-14.573729,50,153.412647
-11.31006,50,153.465192
-7.310277,50,153.518124
-7.131148,50,153.569421
-12.226421,50,153.622383
-10.234017,50,153.674009
-10.39205,50,153.721557
-7.493922,50,153.769009
-11.761002,50,153.817031
-17.110895,50,153.877763
-6.677906,50,153.94456
-7.145302,50,153.997015
-6.150397,50,154.049773
-12.652819,50,154.11249
-14.12069,50,154.172204
-15.596328,50,155.298778
-9.72106,50,155.346505
-11.338252,50,155.414227
-10.800357,50,155.48241
-8.556365,50,155.531533
-6.630249,50,155.59318
-7.811181,50,155.661762
-7.095031,50,155.726515
-11.378073,50,155.793009
-5.534589,50,155.856323
-17.024464,50,155.92226
-5.782538,50,155.987395
-9.646115,50,156.052685
-15.120163,50,156.114226
-8.999156,50,156.167392
-6.218016,50,156.233868
-15.796841,50,156.28321
-7.74201,50,156.34511
-4.516447,50,156.410306
-10.419027,50,156.47245
-5.427178,50,156.524707
-16.316234,50,156.58015
-15.567608,50,156.629374
-13.958862,50,156.683164
-8.06043,50,156.730549
-14.968728,50,156.782829
-6.222566,50,156.841342
-5.301599,50,156.905323
-16.216461,50,156.974748
-18.293939,50,157.038142
-18.034771,50,157.103296
-8.788621,50,157.160358
-19.386185,50,157.229367
-12.216815,50,157.296498
-13.806856,50,157.360149
-4.479297,50,157.413207
-8.23861,50,157.467578
-6.021624,50,157.513593
-6.5711,50,157.574278
-7.362354,50,157.634976
-9.860887,50,157.698728
-13.384805,50,158.863506
-13.800863,50,158.924995
-8.505061,50,158.975034
-12.096009,50,159.038449
-12.294885,50,159.097069
-9.794003,50,159.162541
-7.481019,50,159.227243
-18.63767,50,159.279662
-12.743269,50,159.332248
-8.783179,50,159.381293
-5.188788,50,159.430618
-7.756729,50,159.480212
-5.805029,50,159.538529
-5.492523,50,159.595679
-11.185791,50,159.646323
-12.102078,50,159.702366
-16.398242,50,159.766991
-8.508653,50,159.825263
-6.457991,50,159.873869
-7.781485,50,159.925041
-12.788818,50,159.978112
-7.374281,50,160.031717
-16.472725,50,160.079651
-12.51708,50,160.134319
-5.307508,50,160.193155
-14.726815,50,160.259205
-9.434082,50,160.312479
-9.127222,50,160.367712
-8.355348,50,160.433589
-10.371442,50,160.498776
-6.899638,50,160.555064
-8.829918,50,160.609374
-9.322578,50,160.662173
-10.780511,50,160.729838
-8.935245,50,160.793403
-19.133597,50,160.856739
-9.148121,50,160.922463
-7.791964,50,160.989828
-8.429113,50,161.056
-17.569861,50,161.110841
-12.393345,50,161.164228
-8.109179,50,162.293566
-5.322284,50,162.344625
-6.872845,50,162.393708
-10.568129,50,162.442314
-10.059241,50,162.492614
-11.545895,50,162.542923
-7.330485,50,162.592879
-5.786895,50,162.643855
-9.064045,50,162.692319
-6.304425,50,162.739751
-19.650422,50,162.786299
-16.098644,50,162.833958
-6.979948,50,162.885297
-3.833858,50,162.93749
-10.00405,50,162.987497
-12.29563,50,163.038099
-16.442949,50,163.093168
-13.072783,50,163.139791
-8.784207,50,163.186617
-14.459567,50,163.244007
-16.526242,50,163.306173
-18.56136,50,163.361569
-4.521417,50,163.419482
-13.256739,50,163.476766
-11.866234,50,163.531169
-16.061516,50,163.580106
-20.791094,50,163.631121
-8.626073,50,163.682341
-14.036029,50,163.737126
-6.079262,50,163.801806
-7.725106,50,163.86197
-11.43003,50,163.914586
-9.62777,50,163.962163
-14.907085,50,164.010305
-6.815565,50,164.059077
-6.141881,50,164.111619
-16.030891,50,164.175385
-6.230217,50,164.233623
-10.620847,50,164.283885
-6.259994,50,164.343095
-11.296225,50,164.396825
-6.185442,50,165.538534
-13.272606,50,165.596077
-12.234991,50,165.647505
-9.922275,50,165.702243
-7.332757,50,165.756013
-13.487161,50,165.816165
-17.101994,50,165.868128
-10.781732,50,165.916154
-6.845737,50,165.975266
-6.592642,50,166.026743
-7.421252,50,166.083483
-11.437909,50,166.147157
-13.395431,50,166.216651
-5.800044,50,166.275945
-13.97803,50,166.335874
-7.830413,50,166.402344
-9.007389,50,166.465647
-8.633062,50,166.529984
-13.837931,50,166.594803
-14.432535,50,166.659184
-10.163044,50,166.722922
-7.615753,50,166.788655
-12.426318,50,166.853938
-10.690422,50,166.913298
-4.771968,50,166.968955
-6.063693,50,167.025373
-15.741576,50,167.089788
-12.827198,50,167.151201
-12.738834,50,167.220499
-5.879764,50,167.274656
-6.678442,50,167.336401
-5.165569,50,167.395806
-4.762812,50,167.447202
-8.05251,50,167.495087
-9.585265,50,167.542433
-6.684563,50,167.5901
-11.334903,50,167.638228
-7.916476,50,167.68827
-18.24332,50,167.738079
-6.105899,50,167.789303
-9.551485,50,167.839993
-5.565341,50,168.973307
-14.118633,50,169.03539
-8.847833,50,169.103938
-13.347481,50,169.168116
-10.001454,50,169.230012
-6.508031,50,169.292664
-11.576568,50,169.347633
-12.795883,50,169.402702
-12.332481,50,169.463345
-8.489327,50,169.528205
-5.140621,50,169.592955
-16.000001,50,169.647417
-17.319605,50,169.699822
-8.046577,50,169.7541
-4.877031,50,169.817574
-7.869524,50,169.880722
-14.714869,50,169.932508
-5.180903,50,169.994974
-9.274232,50,170.055535
-4.69788,50,170.106918
-6.497797,50,170.17144
-8.044307,50,170.233206
-9.398096,50,170.295841
-7.810964,50,170.342531
-9.137766,50,170.395076
-7.555285,50,170.458457
-11.694143,50,170.526254
-4.749788,50,170.590184
-14.891168,50,170.654896
-5.655727,50,170.717131
-12.819481,50,170.783955
-6.700465,50,170.84765
-5.842687,50,170.918145
-10.956101,50,170.981722
-7.708524,50,171.046883
-7.460843,50,171.113276
-7.04516,50,171.165579
-11.822162,50,171.219898
-8.718705,50,171.269418
-5.118822,50,171.318823
-18.551326,50,171.382496
-7.172134,50,172.552864
-7.214581,50,172.616159
-8.744008,50,172.680269
-14.445802,50,172.745451
-3.425055,50,172.802239
-7.319537,50,172.855442
-9.026535,50,172.904254
-16.060412,50,172.953486
-13.853371,50,172.998979
-14.443437,50,173.048197
-5.178752,50,173.098732
-4.603992,50,173.153547
-10.056261,50,173.20561
-6.505814,50,173.257216
-10.792191,50,173.308987
-16.201501,50,173.365318
-10.879953,50,173.430134
-17.41442,50,173.491617
-10.728535,50,173.548412
-7.352952,50,173.610449
-6.230433,50,173.666136
-9.774717,50,173.730914
-8.173722,50,173.796783
-6.933733,50,173.860616
-15.996643,50,173.925965
-11.504801,50,173.99052
-11.715553,50,174.054263
-14.254834,50,174.117831
-15.61267,50,174.182379
-12.647656,50,174.247937
-6.474429,50,174.313307
-7.025578,50,174.377129
-8.972151,50,174.443774
-8.645454,50,174.508301
-6.030705,50,174.574404
-12.911094,50,174.639449
-6.915744,50,174.703188
-15.975372,50,174.768111
-3.294706,50,174.833464
-10.700175,50,174.901506
-7.884928,50,174.970725
-9.510851,50,176.17049
-7.442131,50,176.2326
-12.688298,50,176.29602
-16.087258,50,176.358926
-13.425657,50,176.410605
-9.176358,50,176.477584
-4.373062,50,176.538566
-4.342738,50,176.60061
-6.572709,50,176.656732
-4.226699,50,176.710997
-14.674459,50,176.776912
-7.72581,50,176.837818
-6.675911,50,176.903273
-8.802459,50,176.970363
-8.87792,50,177.032262
-10.966284,50,177.089271
-4.074374,50,177.145817
-3.90858,50,177.200584
-7.388363,50,177.254159
-9.695031,50,177.301779
-11.381201,50,177.352123
-7.60852,50,177.401022
-11.81804,50,177.455666
-6.891532,50,177.520477
-7.449039,50,177.579415
-11.126956,50,177.631322
-6.597538,50,177.681653
-6.905904,50,177.728974
-12.03649,50,177.777875
-13.672661,50,177.835544
-8.382278,50,177.892809
-12.484058,50,177.944281
-4.787787,50,177.9951
-6.85396,50,178.056363
-8.180921,50,178.114594
-5.685812,50,178.176236
-13.038146,50,178.235479
-6.048739,50,178.296559
-13.683473,50,178.360991
-4.087241,50,178.428661
-16.495429,50,179.572028
-9.768691,50,179.620955
-7.91611,50,179.673164
-7.341746,50,179.731631
-6.34645,50,179.781742
-4.154616,50,179.832402
-8.52933,50,179.886435
-8.585463,50,179.941162
-6.315584,50,180.004
-5.779393,50,180.067041
-6.536102,50,180.13351
-15.97275,50,180.188696
-6.587562,50,180.244824
-6.571573,50,180.309121
-7.030193,50,180.374644
-4.211988,50,180.431334
-6.410598,50,180.489347
-11.333893,50,180.557332
-7.026745,50,180.62196
-5.231474,50,180.683975
-4.002662,50,180.734305
-7.6209,50,180.797488
-14.87626,50,180.851615
-6.823809,50,180.901471
-5.88194,50,180.947775
-5.4854,50,181.000619
-13.562419,50,181.063686
-15.287986,50,181.119298
-10.728371,50,181.174716
-3.434825,50,181.229298
-11.17939,50,181.277054
-13.930475,50,181.325089
-14.879615,50,181.372212
-8.301355,50,181.418518
-10.884836,50,181.47283
-5.61869,50,181.53465
-13.991157,50,181.588136
-7.874367,50,181.641259
-5.850718,50,181.690719
-4.129835,50,181.746377
-4.994779,50,181.796976
-15.399401,50,182.924838
-8.14895,50,182.97852
-16.464975,50,183.028763
-6.688368,50,183.088689
-15.855048,50,183.141361
-7.447959,50,183.204397
-13.481675,50,183.266348
-4.616747,50,183.327777
-12.322214,50,183.386343
-9.059799,50,183.448406
