#{"t_start": 1782735274.7073853, "env_id": "Reacher-v5"}
r,l,t
-112.495593,50,98.019857
-109.955917,50,98.07219
-109.343002,50,98.131594
-104.638203,50,98.190185
-113.198694,50,98.25437
-110.230557,50,98.315284
-105.011971,50,98.367003
-108.157193,50,98.423223
-107.917872,50,98.491282
-106.848953,50,98.55249
-104.549016,50,98.620216
-105.136689,50,98.679153
-104.769123,50,98.736258
-112.107827,50,98.801411
-113.981135,50,98.856981
-117.394847,50,98.909349
-112.416216,50,98.96748
-116.259051,50,99.031032
-104.930548,50,99.087849
-109.62314,50,99.141183
-107.427517,50,99.209917
-113.647766,50,99.27262
-112.170738,50,99.326759
-107.842944,50,99.39744
-117.55608,50,99.471027
-114.536727,50,99.541811
-104.527234,50,99.596736
-110.08003,50,99.654655
-115.92041,50,99.709984
-115.762751,50,99.760417
-105.805776,50,99.809502
-111.073644,50,99.859031
-113.753526,50,99.911812
-111.95322,50,99.978967
-110.678174,50,100.040267
-104.482597,50,100.104598
-106.603121,50,100.175259
-110.19543,50,100.232741
-117.070152,50,100.29518
-112.979336,50,100.3608
-114.842407,50,101.512777
-113.311763,50,101.56293
-108.562459,50,101.618631
-114.512557,50,101.669534
-108.662432,50,101.733082
-106.784609,50,101.794378
-112.523455,50,101.856229
-111.221206,50,101.911753
-108.693341,50,101.971693
-112.163405,50,102.031604
-113.281965,50,102.102421
-114.485837,50,102.167959
-116.53979,50,102.224513
-116.375223,50,102.288072
-116.829483,50,102.342943
-115.950086,50,102.407165
-106.30142,50,102.469553
-113.086606,50,102.535371
-114.157636,50,102.596056
-108.077323,50,102.650262
-114.944997,50,102.704762
-113.278039,50,102.758565
-108.529669,50,102.809265
-108.95984,50,102.860673
-107.074248,50,102.919461
-107.596756,50,102.976465
-106.510943,50,103.043846
-110.981371,50,103.103238
-117.762773,50,103.157671
-107.158279,50,103.21185
-116.442982,50,103.264158
-111.050536,50,103.324521
-114.438897,50,103.391981
-108.182342,50,103.441438
-115.357644,50,103.493324
-112.163163,50,103.547452
-105.116749,50,103.601964
-110.298159,50,103.665534
-105.166593,50,103.729905
-105.991532,50,103.79935
-107.610085,50,103.86439
-116.106749,50,105.021813
-107.110006,50,105.078255
-115.605764,50,105.148039
-114.026155,50,105.21928
-107.911892,50,105.279585
-116.181765,50,105.348922
-110.85493,50,105.422482
-108.88557,50,105.490706
-113.994646,50,105.559884
-113.266722,50,105.63287
-117.272978,50,105.688442
-105.931029,50,105.744277
-110.734488,50,105.809703
-107.719839,50,105.864672
-118.77457,50,105.930715
-107.211157,50,105.999118
-116.725636,50,106.072181
-112.619061,50,106.14741
-116.308546,50,106.216482
-110.553528,50,106.281913
-117.846655,50,106.336194
-108.629607,50,106.40384
-114.322094,50,106.474328
-114.287056,50,106.539493
-108.604681,50,106.609326
-113.231723,50,106.673834
-116.369124,50,106.7345
-115.165115,50,106.799715
-108.421201,50,106.868809
-110.046141,50,106.941931
-112.880527,50,107.011374
-112.395246,50,107.082144
-105.589547,50,107.149399
-112.448815,50,107.221275
-111.722653,50,107.291526
-118.243357,50,107.355699
-109.624877,50,107.426569
-111.164921,50,107.487464
-105.811904,50,107.558139
-107.385097,50,107.620844
-115.483866,50,107.674269
-115.875339,50,108.883918
-110.910009,50,108.938929
-111.402893,50,108.995376
-118.811088,50,109.063703
-111.658157,50,109.131484
-117.840158,50,109.202947
-109.514878,50,109.273239
-118.584814,50,109.339705
-114.710677,50,109.403588
-108.239931,50,109.474472
-111.092815,50,109.54361
-108.59878,50,109.595073
-107.68911,50,109.66199
-116.884617,50,109.733402
-116.909781,50,109.798474
-108.504139,50,109.868979
-108.184116,50,109.929579
-104.804778,50,109.995171
-115.556268,50,110.054433
-115.803532,50,110.119718
-112.952673,50,110.17396
-114.750685,50,110.232031
-104.781999,50,110.283812
-108.211291,50,110.344494
-111.86861,50,110.412144
-112.667972,50,110.478725
-112.350257,50,110.53352
-111.434794,50,110.587028
-108.758802,50,110.656389
-116.902743,50,110.721565
-114.882203,50,110.795373
-108.846632,50,110.858534
-110.077259,50,110.909984
-111.911596,50,110.967329
-115.781736,50,111.025922
-114.906741,50,111.082367
-114.241607,50,111.141025
-107.225848,50,111.21025
-115.830798,50,111.277513
-111.601747,50,111.340692
-114.748413,50,111.39255
-108.142176,50,112.68234
-111.59985,50,112.751213
-118.431177,50,112.811723
-113.546538,50,112.866001
-109.691316,50,112.937168
-104.802755,50,112.995586
-105.79842,50,113.053223
-115.966189,50,113.113246
-107.448335,50,113.18034
-112.587845,50,113.233421
-112.969248,50,113.292989
-106.499527,50,113.350586
-108.316496,50,113.417852
-112.971577,50,113.477997
-114.126729,50,113.534567
-109.749237,50,113.593677
-106.118091,50,113.651527
-110.829443,50,113.706253
-105.787405,50,113.75586
-105.478776,50,113.806572
-116.195448,50,113.856666
-107.016197,50,113.907834
-116.051143,50,113.970289
-108.926416,50,114.034933
-106.653581,50,114.090079
-113.788597,50,114.153121
-116.574208,50,114.209326
-109.881397,50,114.271181
-106.560994,50,114.337241
-105.782344,50,114.393322
-110.298587,50,114.448948
-110.260033,50,114.508383
-105.833479,50,114.5744
-108.041121,50,114.630193
-107.569466,50,114.694047
-111.468788,50,114.751241
-106.483745,50,114.808923
-117.29637,50,114.874018
-105.523158,50,114.931822
-107.275081,50,114.987317
-112.311965,50,115.054709
-111.159925,50,116.263164
-104.523442,50,116.332925
-106.055878,50,116.400616
-106.556887,50,116.45949
-107.143712,50,116.520185
-105.883764,50,116.591588
-105.682448,50,116.660248
-115.380658,50,116.728507
-107.778018,50,116.800041
-107.319906,50,116.863774
-107.352487,50,116.922903
-114.125337,50,116.98319
-115.910685,50,117.054171
-106.713012,50,117.128009
-114.697425,50,117.19126
-111.633847,50,117.255281
-108.395273,50,117.313008
-107.032534,50,117.384095
-108.880256,50,117.443024
-110.871085,50,117.512776
-108.507014,50,117.572587
-109.724969,50,117.62909
-114.131326,50,117.691996
-112.953537,50,117.765531
-106.086105,50,117.8214
-110.954513,50,117.873888
-117.298809,50,117.932447
-112.301518,50,117.991738
-108.544509,50,118.05636
-109.951367,50,118.119889
-106.681957,50,118.175993
-105.362604,50,118.233966
-107.355528,50,118.288158
-111.472937,50,118.345993
-112.681288,50,118.397826
-108.619547,50,118.456813
-114.139629,50,118.512486
-115.615144,50,118.572549
-109.617441,50,118.627001
-111.487689,50,118.681779
-113.087297,50,118.743703
-109.872437,50,119.93754
-106.875367,50,120.000136
-104.817163,50,120.053668
-114.746494,50,120.10807
-113.987068,50,120.161215
-107.180566,50,120.21944
-104.562803,50,120.285559
-112.366684,50,120.358575
-114.24832,50,120.429647
-105.082798,50,120.487418
-106.551934,50,120.556201
-110.43429,50,120.620289
-117.082966,50,120.681122
-117.670886,50,120.735974
-104.494619,50,120.791529
-115.373768,50,120.859761
-110.067493,50,120.918295
-117.088879,50,120.975098
-107.968608,50,121.038106
-116.605739,50,121.10882
-107.19097,50,121.163518
-112.271276,50,121.220964
-111.04724,50,121.289292
-116.144599,50,121.355363
-116.337331,50,121.415234
-114.553063,50,121.471272
-112.083423,50,121.533958
-106.197997,50,121.59757
-108.038887,50,121.655251
-112.752083,50,121.712606
-109.981143,50,121.764241
-112.244877,50,121.823857
-105.425253,50,121.887171
-111.850682,50,121.953725
-107.794566,50,122.006987
-114.245051,50,122.064661
-110.63113,50,122.124341
-118.491593,50,122.183233
-113.486028,50,122.249186
-106.50412,50,122.308263
-117.528186,50,122.373052
-104.720055,50,123.522957
-105.766089,50,123.576654
-106.254577,50,123.635676
-108.89833,50,123.692338
-104.423863,50,123.745253
-107.320236,50,123.80535
-111.596018,50,123.86718
-107.354719,50,123.931756
-114.183983,50,123.989194
-111.88697,50,124.045864
-109.228607,50,124.100587
-105.931405,50,124.158906
-111.806483,50,124.224852
-111.929137,50,124.283971
-114.418394,50,124.338797
-109.066096,50,124.40243
-107.36433,50,124.469708
-112.123672,50,124.531137
-114.413158,50,124.59052
-106.964456,50,124.655769
-114.727877,50,124.71558
-105.351584,50,124.773736
-107.309648,50,124.829535
-112.37565,50,124.883658
-109.3041,50,124.938214
-111.434192,50,124.995391
-108.436357,50,125.060037
-108.364175,50,125.119199
-106.976815,50,125.189302
-109.038994,50,125.250737
-117.001053,50,125.3103
-115.890683,50,125.362165
-111.057923,50,125.416918
-116.237533,50,125.472116
-108.294821,50,125.525935
-104.623915,50,125.582339
-112.009037,50,125.638751
-112.925886,50,125.696754
-107.335921,50,125.749887
-113.973787,50,125.808888
-110.64911,50,125.87465
-109.786963,50,127.032871
-104.539172,50,127.085755
-109.896395,50,127.151675
-104.896901,50,127.209949
-112.178836,50,127.263012
-112.103078,50,127.315988
-107.679957,50,127.373609
-107.798111,50,127.433064
-106.871211,50,127.500544
-106.361984,50,127.566672
-109.56977,50,127.626572
-118.46034,50,127.686263
-107.934623,50,127.7402
-111.812712,50,127.794263
-115.953083,50,127.852069
-108.702519,50,127.905192
-114.056076,50,127.955308
-108.294843,50,128.007309
-109.018884,50,128.071138
-117.141641,50,128.141026
-114.245456,50,128.212761
-112.327902,50,128.282589
-109.754037,50,128.337054
-108.433321,50,128.402322
-117.715778,50,128.474441
-109.653092,50,128.54196
-109.254162,50,128.604332
-113.014272,50,128.676089
-105.074732,50,128.745423
-113.249541,50,128.807222
-105.893739,50,128.865213
-111.695801,50,128.938166
-106.967017,50,129.007221
-117.176225,50,129.075367
-104.839104,50,129.134699
-107.151317,50,129.197131
-109.110459,50,129.264816
-105.765723,50,129.323836
-104.788739,50,129.37637
-109.296879,50,129.435943
-114.83148,50,129.489692
-114.999518,50,130.67738
-105.032697,50,130.727133
-108.120987,50,130.793298
-106.352284,50,130.861755
-110.576403,50,130.934116
-104.538651,50,131.004632
-104.871441,50,131.06969
-110.265301,50,131.138889
-107.477128,50,131.208528
-106.373581,50,131.277819
-105.929683,50,131.339733
-108.968791,50,131.424417
-108.027919,50,131.497905
-104.936914,50,131.557281
-104.502838,50,131.633571
-114.271844,50,131.706342
-113.806825,50,131.775843
-118.430686,50,131.842143
-115.669755,50,131.895134
-110.812275,50,131.959907
-106.236796,50,132.020056
-113.364647,50,132.101236
-105.235796,50,132.168496
-112.009401,50,132.236799
-113.439166,50,132.292816
-109.125433,50,132.346321
-111.976995,50,132.405428
-105.201246,50,132.465364
-105.148874,50,132.530135
-117.044948,50,132.612644
-112.173876,50,132.675434
-115.222889,50,132.73119
-108.999311,50,132.783611
-118.536639,50,132.84541
-116.262545,50,132.901068
-108.979721,50,132.965146
-111.973616,50,133.017245
-105.097241,50,133.069088
-116.84083,50,133.141086
-111.696951,50,133.211872
-117.031842,50,133.27709
-118.594402,50,134.490499
-114.572619,50,134.560072
-110.48812,50,134.617639
-117.543033,50,134.677672
-108.555203,50,134.73763
-116.438496,50,134.793532
-109.573499,50,134.852504
-107.660499,50,134.918326
-105.201889,50,134.982201
-116.715184,50,135.052251
-107.518074,50,135.117054
-113.978675,50,135.187059
-113.567939,50,135.241796
-107.710646,50,135.293631
-106.412402,50,135.345785
-115.516612,50,135.410016
-115.025861,50,135.469747
-111.090818,50,135.52292
-110.05239,50,135.577448
-108.389019,50,135.62991
-105.694553,50,135.702916
-116.801703,50,135.785056
-115.606481,50,135.853826
-118.199296,50,135.90426
-108.977076,50,135.961284
-116.055531,50,136.021484
-116.721849,50,136.091545
-115.146923,50,136.140812
-108.412536,50,136.204569
-114.493978,50,136.275275
-112.652777,50,136.348744
-116.369458,50,136.42001
-116.889091,50,136.477805
-111.642344,50,136.540946
-111.994275,50,136.616259
-118.172625,50,136.678041
-114.692109,50,136.747791
-110.788662,50,136.822816
-114.158433,50,136.879405
-113.001966,50,136.941659
-104.641873,50,136.995449
-117.640277,50,138.28362
-108.28468,50,138.357321
-109.008334,50,138.41459
-109.746102,50,138.47393
-109.09156,50,138.529567
-107.984693,50,138.588668
-109.917511,50,138.656283
-116.433432,50,138.722729
-109.761015,50,138.794569
-109.156641,50,138.855061
-105.964151,50,138.926284
-118.334088,50,138.998539
-106.144984,50,139.069837
-113.134664,50,139.141241
-107.498503,50,139.214134
-111.932808,50,139.285316
-115.775869,50,139.356529
-117.972035,50,139.420949
-113.450284,50,139.484524
-106.9282,50,139.545115
-109.021006,50,139.619555
-108.588107,50,139.687726
-109.859128,50,139.746346
-110.263604,50,139.81045
-108.121005,50,139.884144
-111.644873,50,139.955743
-111.89642,50,140.013687
-111.554171,50,140.073234
-104.495272,50,140.132564
-106.344007,50,140.191269
-117.725745,50,140.262744
-105.147149,50,140.333271
-113.923097,50,140.392019
-110.259605,50,140.450442
-116.97611,50,140.524555
-118.427399,50,140.590798
-104.508677,50,140.657681
-114.50187,50,140.712661
-104.713042,50,140.771976
-109.771975,50,140.825755
-105.046643,50,140.884983
-112.63158,50,142.027773
-116.141823,50,142.084203
-106.608729,50,142.140188
-115.024153,50,142.195954
-116.799696,50,142.260134
-117.136382,50,142.32332
-108.116351,50,142.390467
-114.52957,50,142.448835
-105.453238,50,142.514469
-110.260234,50,142.570895
-109.049498,50,142.626698
-115.997262,50,142.680707
-114.736089,50,142.733654
-111.022692,50,142.785756
-108.862579,50,142.848914
-108.330016,50,142.911259
-107.94327,50,142.973844
-110.364035,50,143.046533
-109.494054,50,143.106294
-113.183469,50,143.164933
-109.694625,50,143.220371
-115.51845,50,143.274389
-105.164831,50,143.333367
-114.607117,50,143.394022
-108.143208,50,143.450027
-109.552398,50,143.505259
-116.00205,50,143.559255
-113.305939,50,143.614417
-112.531242,50,143.678512
-109.910676,50,143.736387
-104.792449,50,143.799645
-114.168276,50,143.854406
-105.306172,50,143.90851
-112.125329,50,143.963694
-109.893203,50,144.021532
-104.431842,50,144.076316
-118.305758,50,144.139262
-111.704311,50,144.198427
-115.852779,50,144.25492
-114.375145,50,144.305877
-117.469352,50,144.363116
-113.04488,50,145.519641
-118.701696,50,145.581524
-109.166328,50,145.631968
-115.29649,50,145.691428
-110.031307,50,145.748767
-109.751108,50,145.815283
-107.803331,50,145.882893
-114.083393,50,145.946777
-111.401535,50,146.019342
-106.913452,50,146.082322
-107.984838,50,146.140286
-113.675407,50,146.209435
-106.989137,50,146.271366
-116.327277,50,146.336595
-117.410598,50,146.393245
-104.436435,50,146.448669
-110.496421,50,146.505775
-113.228802,50,146.558159
-112.447668,50,146.624965
-115.40889,50,146.680639
-116.17723,50,146.743863
-106.294261,50,146.806433
-105.157305,50,146.875424
-106.339639,50,146.932873
-108.524773,50,146.989309
-108.703267,50,147.047743
-110.060294,50,147.101647
-107.691146,50,147.158384
-114.512627,50,147.20986
-112.405907,50,147.259248
-106.814492,50,147.312493
-113.444247,50,147.365091
-111.561285,50,147.430134
-107.575892,50,147.490897
-110.537833,50,147.544306
-111.450542,50,147.609169
-115.753181,50,147.676254
-108.997413,50,147.734302
-111.567205,50,147.800107
-114.400293,50,147.872826
-109.607291,50,147.938697
-106.846289,50,149.148146
-105.691973,50,149.202774
-105.078307,50,149.259326
-112.513704,50,149.324854
-114.194105,50,149.385027
-105.805603,50,149.443915
-105.329973,50,149.517382
-105.791102,50,149.584101
-110.279202,50,149.637812
-109.790147,50,149.705722
-108.195239,50,149.779909
-108.801521,50,149.846808
-113.814255,50,149.916377
-118.467746,50,149.981894
-116.783329,50,150.051025
-112.552241,50,150.109558
-116.271681,50,150.180937
-110.909448,50,150.250185
-107.428103,50,150.320054
-110.783115,50,150.390016
-111.122552,50,150.458971
-106.252029,50,150.523545
-114.715024,50,150.584407
-104.491774,50,150.65757
-117.011211,50,150.727155
-105.625915,50,150.796476
-113.160188,50,150.860785
-117.920142,50,150.925483
-115.928827,50,150.997931
-107.985433,50,151.064186
-108.155022,50,151.133991
-116.346132,50,151.203958
-112.428964,50,151.27009
-110.973821,50,151.339561
-113.340794,50,151.404107
-114.923794,50,151.475489
-112.091531,50,151.533931
-113.75382,50,151.593191
-109.763309,50,151.656063
-115.579974,50,151.723707
-107.008218,50,151.790061
-117.859863,50,153.129259
-107.145247,50,153.182343
-115.149637,50,153.24928
-114.66831,50,153.323258
-112.507368,50,153.389547
-109.478506,50,153.443644
-116.307392,50,153.507769
-109.857167,50,153.567153
-115.968823,50,153.639463
-114.11042,50,153.702351
-116.100668,50,153.771489
-104.521116,50,153.836988
-105.797233,50,153.90644
-114.595316,50,153.977225
-109.557574,50,154.044643
-115.753756,50,154.107432
-104.577695,50,154.163696
-117.965124,50,154.230036
-104.727407,50,154.298174
-111.620067,50,154.356143
-113.166696,50,154.423602
-114.557154,50,154.492377
-112.946505,50,154.558031
-105.46438,50,154.619286
-108.1989,50,154.680985
-116.624686,50,154.738947
-115.771962,50,154.797614
-117.045557,50,154.850391
-104.414324,50,154.904105
-105.483564,50,154.968292
-104.503575,50,155.025038
-115.485332,50,155.079554
-112.907044,50,155.134374
-108.073425,50,155.193286
-112.347784,50,155.262746
-107.632451,50,155.329576
-108.622576,50,155.400272
-110.789379,50,155.465191
-116.244058,50,155.520176
-112.58682,50,155.591794
-110.853675,50,155.666454
-108.427665,50,156.92
-117.664504,50,156.98223
-114.395524,50,157.036685
-104.58888,50,157.103841
-114.50317,50,157.17762
-107.353994,50,157.246897
-108.399927,50,157.318797
-110.521359,50,157.381662
-104.586976,50,157.44775
-115.463358,50,157.518002
-110.454172,50,157.589504
-108.175871,50,157.652668
-110.80581,50,157.708683
-109.40375,50,157.780812
-110.09691,50,157.851169
-113.338675,50,157.91984
-109.522866,50,157.989249
-113.974722,50,158.058635
-108.68269,50,158.128277
-108.104019,50,158.197778
-109.46323,50,158.267067
-107.248491,50,158.336699
-109.877272,50,158.40518
-114.722398,50,158.474473
-111.298737,50,158.54349
-107.47644,50,158.609675
-117.593562,50,158.677006
-106.205069,50,158.731051
-112.81597,50,158.79343
-110.854073,50,158.871084
-114.779009,50,158.93852
-113.163529,50,159.005633
-113.35421,50,159.065832
-112.401026,50,159.1374
-111.351143,50,159.192577
-114.398493,50,159.25174
-110.516777,50,159.305084
-116.398002,50,159.368184
-109.674348,50,159.424787
-105.354838,50,159.477046
-109.295723,50,159.537492
-114.939883,50,160.738396
-105.209246,50,160.808039
-115.634006,50,160.87429
-104.63481,50,160.941425
-114.568666,50,161.000468
-115.163011,50,161.070247
-104.461671,50,161.128947
-112.719239,50,161.188182
-117.344594,50,161.259982
-118.348129,50,161.332822
-110.523312,50,161.404022
-116.592558,50,161.476163
-117.43381,50,161.532155
-112.235985,50,161.594166
-112.651019,50,161.658141
-113.0906,50,161.717849
-117.756464,50,161.77214
-107.348949,50,161.837744
-105.611207,50,161.911051
-116.391037,50,161.968055
-109.562011,50,162.032638
-115.912372,50,162.093261
-113.661706,50,162.157371
-107.623815,50,162.229628
-115.742286,50,162.291969
-111.202033,50,162.366533
-104.849279,50,162.418999
-113.043919,50,162.48396
-117.861965,50,162.555385
-104.573703,50,162.62683
-116.516137,50,162.69733
-105.795801,50,162.755918
-106.421141,50,162.824156
-114.043505,50,162.891949
-107.627766,50,162.960376
-107.212749,50,163.030772
-110.470471,50,163.100918
-113.614501,50,163.157151
-109.29577,50,163.214302
-115.911519,50,163.267534
-105.712459,50,163.319393
-117.029478,50,164.463339
-106.983749,50,164.533144
-105.95334,50,164.599377
-116.070478,50,164.666098
-109.552418,50,164.730469
-114.033676,50,164.790648
-107.256647,50,164.847625
-105.611842,50,164.907391
-110.586524,50,164.976646
-110.728321,50,165.034011
-111.375497,50,165.092065
-117.738837,50,165.161687
-114.537621,50,165.221052
-116.638132,50,165.278874
-113.66227,50,165.349442
-108.007514,50,165.410695
-108.232938,50,165.465845
-116.122444,50,165.519832
-118.153566,50,165.579218
-113.423707,50,165.651405
-109.888208,50,165.721682
-113.846781,50,165.78236
-113.201952,50,165.85224
-105.05344,50,165.910725
-112.836943,50,165.966273
-108.751398,50,166.023051
-115.157801,50,166.093151
-114.216663,50,166.158332
-107.020657,50,166.221421
-109.202213,50,166.282943
-110.753272,50,166.348053
-106.260061,50,166.403034
-111.65782,50,166.457053
-114.254804,50,166.509257
-104.403543,50,166.561397
-115.916142,50,166.611568
-116.190538,50,166.662142
-104.618216,50,166.715152
-111.489443,50,166.76879
-113.284434,50,166.82489
-118.395571,50,166.893398
-108.089548,50,168.059633
-109.581831,50,168.112262
-114.477225,50,168.169489
-104.747825,50,168.221089
-114.941354,50,168.285725
-114.957908,50,168.343231
-114.979189,50,168.395738
-116.099328,50,168.450249
-116.691605,50,168.501439
-106.603855,50,168.553569
-111.551447,50,168.607686
-108.427225,50,168.674557
-114.027538,50,168.743578
-112.560005,50,168.810747
-110.087465,50,168.870858
-110.951886,50,168.928148
-105.612845,50,168.981776
-108.835344,50,169.043644
-115.137352,50,169.114556
-113.442465,50,169.170368
-110.3584,50,169.237422
-108.855788,50,169.296626
-110.033986,50,169.367879
-115.517073,50,169.418762
-106.443984,50,169.480718
-108.518422,50,169.554172
-108.890419,50,169.612102
-108.330336,50,169.677652
-109.794027,50,169.747464
-112.176955,50,169.802817
-106.293666,50,169.861399
-111.582673,50,169.913876
-115.359943,50,169.97658
-106.983453,50,170.039099
-107.888699,50,170.090385
-108.053006,50,170.1555
-110.870383,50,170.230533
-112.043708,50,170.294513
-113.747077,50,170.362503
-105.07546,50,170.421812
-107.967773,50,170.479864
-116.035702,50,171.68986
-115.522032,50,171.756258
-117.265905,50,171.815053
-107.293145,50,171.868458
-109.406715,50,171.940903
-107.563551,50,172.014555
-114.239997,50,172.075233
-112.145012,50,172.145387
-107.166423,50,172.215045
-105.611926,50,172.285972
-107.310733,50,172.352287
-104.888074,50,172.409933
-108.572347,50,172.464925
-112.843845,50,172.530426
-108.940438,50,172.599241
-115.092713,50,172.667296
-117.992308,50,172.722313
-117.62756,50,172.785224
-111.098348,50,172.844445
-111.472695,50,172.915852
-111.222258,50,172.98863
-117.893976,50,173.047145
-112.599827,50,173.120046
-105.398754,50,173.17233
-113.487106,50,173.245168
-116.585246,50,173.304751
-105.850382,50,173.372179
-107.440907,50,173.441819
-112.203171,50,173.496296
-107.335003,50,173.558194
-110.395824,50,173.627028
-109.320265,50,173.693048
-117.771643,50,173.758489
-112.269692,50,173.83598
-104.951706,50,173.899387
-115.472479,50,173.970361
-113.062067,50,174.025462
-116.679535,50,174.084033
-109.583476,50,174.157318
-114.456679,50,174.228117
-113.406546,50,174.298444
-112.928835,50,175.540006
-105.667854,50,175.607372
-108.20021,50,175.663064
-106.245504,50,175.71648
-110.391827,50,175.790361
-110.378809,50,175.862185
-112.743104,50,175.928169
-115.128869,50,175.990233
-111.900131,50,176.044518
-111.745018,50,176.098153
-116.436408,50,176.166935
-108.896943,50,176.224702
-106.919078,50,176.276019
-107.075386,50,176.345884
-111.963881,50,176.422164
-107.217877,50,176.490736
-110.825082,50,176.560738
-113.957109,50,176.61414
-118.35195,50,176.679356
-117.739499,50,176.749552
-113.317752,50,176.823198
-111.300807,50,176.889025
-110.809467,50,176.960191
-110.388837,50,177.029826
-113.159916,50,177.101238
-114.767869,50,177.155162
-115.640896,50,177.218169
-114.625129,50,177.283944
-105.535789,50,177.335914
-115.079631,50,177.398108
-112.507062,50,177.457166
-105.549232,50,177.523676
-116.119745,50,177.588906
-114.794813,50,177.656749
-104.77482,50,177.711776
-112.174906,50,177.772004
-114.468378,50,177.825303
-115.371334,50,177.877638
-109.580348,50,177.930951
-105.459718,50,177.981551
-112.582257,50,178.031964
-113.352415,50,179.180187
-105.625765,50,179.231633
-117.348576,50,179.286782
-116.58296,50,179.350868
-104.64868,50,179.407345
-110.21357,50,179.464519
-107.866621,50,179.522815
-110.8109,50,179.58077
-115.444893,50,179.640397
-109.431866,50,179.709735
-110.896528,50,179.770473
-108.145804,50,179.833694
-111.827255,50,179.886369
-106.792634,50,179.947637
-115.350152,50,180.020261
-113.230337,50,180.09218
-109.604831,50,180.162553
-107.783594,50,180.229729
-116.435657,50,180.301388
-104.931748,50,180.372285
-112.425793,50,180.443799
-115.564693,50,180.504477
-105.151965,50,180.562235
-116.528331,50,180.625701
-111.887747,50,180.692078
-108.098586,50,180.744619
-116.179032,50,180.80714
-118.565044,50,180.880115
-113.99181,50,180.937981
-106.649386,50,180.992857
-109.851883,50,181.04764
-114.949508,50,181.110061
-108.222902,50,181.176741
-108.031605,50,181.234386
-115.560842,50,181.288277
-113.231108,50,181.339025
-112.923942,50,181.393005
-114.738874,50,181.445137
-108.081492,50,181.502556
-112.867201,50,181.56515
-107.867126,50,181.623783
-112.084701,50,182.789275
-108.761018,50,182.843777
-110.921171,50,182.90213
-106.511605,50,182.954079
-106.570806,50,183.014915
-109.734531,50,183.077103
-104.530156,50,183.131933
-105.773952,50,183.183136
-107.355111,50,183.235929
-116.178472,50,183.287998
-105.238598,50,183.352352
-116.349708,50,183.41979
-108.927308,50,183.480582
-113.918907,50,183.539307
-113.618466,50,183.608417
-117.071225,50,183.681217
-108.525151,50,183.738247
-111.949331,50,183.809699
-104.461565,50,183.87198
-105.506433,50,183.92536
-117.994965,50,183.982829
-111.683522,50,184.047365
-104.904278,50,184.10755
-114.940136,50,184.167135
-106.866698,50,184.227079
-106.662962,50,184.289312
-106.628091,50,184.352231
-108.005796,50,184.415778
-112.743472,50,184.466835
-107.420084,50,184.529793
-109.5456,50,184.585068
-106.592963,50,184.647325
-114.162136,50,184.707541
-108.647288,50,184.763078
-113.520357,50,184.81912
-110.001618,50,184.879296
-116.549435,50,184.938751
-110.584893,50,185.000081
-105.065027,50,185.062984
-104.989737,50,185.126797
-113.128322,50,185.189347
-113.216452,50,186.377374
-114.959635,50,186.430206
-118.70034,50,186.480759
-107.116756,50,186.541969
-116.938528,50,186.602944
-111.266317,50,186.662782
-114.700132,50,186.725236
-113.134012,50,186.778974
-113.758477,50,186.832123
-112.8495,50,186.893947
-109.242458,50,186.95927
-104.952546,50,187.013118
-113.3195,50,187.063499
-108.579103,50,187.122237
-111.923961,50,187.180052
-108.106331,50,187.239098
-111.081917,50,187.304384
-114.85664,50,187.364747
-106.840005,50,187.416848
-111.678825,50,187.473875
-113.50568,50,187.544783
-104.823904,50,187.601995
-105.770534,50,187.666034
-112.965686,50,187.730022
-114.611506,50,187.787336
-105.116575,50,187.843807
-115.768869,50,187.910744
-105.234088,50,187.977459
-113.023802,50,188.03818
-117.537896,50,188.098162
-104.651682,50,188.155234
-111.514829,50,188.220206
-115.806674,50,188.275525
-108.964183,50,188.341005
-107.376451,50,188.40621
-113.947816,50,188.462014
-109.426759,50,188.52905
-116.546957,50,188.590583
-108.635976,50,188.664734
-109.546025,50,188.727595
-112.387377,50,190.017958
-116.430581,50,190.082957
-104.362106,50,190.147108
-115.047508,50,190.206281
-112.893163,50,190.277358
-105.097678,50,190.345986
-113.111317,50,190.415969
-109.580886,50,190.474822
-107.372901,50,190.549972
-111.996998,50,190.619468
-117.481567,50,190.673897
-112.064509,50,190.746305
-108.953598,50,190.816346
-116.647024,50,190.880743
-106.956091,50,190.950139
-106.539411,50,191.018786
-112.891487,50,191.084166
-115.541748,50,191.14268
-116.584588,50,191.215966
-117.581167,50,191.270302
-110.963009,50,191.333658
-111.342639,50,191.404993
-108.720177,50,191.47613
-118.036969,50,191.54115
-105.888537,50,191.598869
-107.168338,50,191.671261
-113.352696,50,191.731871
-106.817246,50,191.797702
-108.85477,50,191.859156
-110.043532,50,191.93013
-104.781293,50,192.000558
-108.528891,50,192.07211
-111.467929,50,192.139848
-105.246644,50,192.200403
-104.731707,50,192.269514
-115.079556,50,192.328044
-113.55512,50,192.390906
-110.869159,50,192.462427
-107.003532,50,192.523609
-114.564643,50,192.57764
-115.756221,50,192.645919
-111.286371,50,193.862794
-115.394647,50,193.929261
-114.377977,50,193.98588
-117.258188,50,194.045574
-110.148005,50,194.097721
-107.300116,50,194.162115
-105.019146,50,194.230794
-113.999096,50,194.288009
-117.743702,50,194.359467
-114.803262,50,194.431395
